Place_Id,Place_Name,Description,Category,City,Price,Rating,Lat,Long
151,Indonesia Kaya Park,"""Lokasi Taman Indonesia Kaya yang berada di pusat kota Semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman Jawa Tengah. Di sini ada Panggung Budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. Lalu ada Taman Pandawa Lima yang dibuat oleh Komroden Haro, Pelataran Penikmat Seni, Amphitheater, Area Hijau, Gerbang Mural karya lima seniman muda Semarang, dan tak ketinggalan ada Air Mancur Menari. Air Mancur Menari ini dibangun oleh Pemerintah Kota Semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan Indonesia. Air Mancur Menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan.""",Taman Hiburan,Semarang,0,4.6,-6.9923507,110.4201162
152,Taman Pandanaran,"""Dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan SPBU yang tak begitu laku. Bekas SPBU tersebut dirombak total menjadi sebuah taman. Konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar Rp1,8 M. Taman Pandanaran ini beralamatkan di Jalan Pandanaran, Mugassari, Semarang Selatan. Tepatnya, berada di pertigaan antara Jalan Pandanaran dan Jalan MH.Thamrin. Sayangnya, untuk mendapatkan parkir di sini cukup susah. Beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman.""",Taman Hiburan,Semarang,0,4.4,-6.9877936,110.4172262
153,Wisata Mangrove Tapak,"""Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.""",Cagar Alam,Semarang,5000,4.3,-6.9685618,110.3459696
154,Pantai Cipta,"""Pantai Cipta juga dikenal sebagai Pantai Petikemas, karena jarak dan letaknya dekat dengan Pantai Petikemas. Tempat wisata di semarang Pantai Cipta hanya memiliki sedikit hamparan pasir dan didominasi bebatuan. Pantai Cipta menjadi satu destinasi wisata favorit bagi warga Semarang karena mempunyai keunikan dari pemandangan hingga lingkungan sekitarnya. Berfoto selfie menjadi kegiatan utama di pantai tersebut karena banyak spot menarik yang bisa diabadikan. Pada akhir pekan atau hari libur panjang, para wisatawan sering memenuhi Pantai Cipta untuk sekedar melihat pemandangan pantai. Namun pantai Cipta ini memiliki ombak yang tenang, sehingga aman digunakan untuk berenang. Dipantai Cipta sendiri terdapat banyak ilalang yang menambah indah pemandangan dan menjadi surga para pemburu selfie. Keberadaan ilalang inilah yang menjadi daya tarik para pengunjung untuk datang ke pantai Cipta hanya sekedar untuk berselfie.
""",Bahari,Semarang,5000,4.0,-6.9486402,110.4102923
155,Semarang Contemporary Art Gallery,"""Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara.""",Budaya,Semarang,10000,4.6,-6.9675,110.4282
156,Saloka Theme Park,"""SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.""",Taman Hiburan,Semarang,150000,4.4,-7.2807262,110.4595539
157,Wisata Alam Wana Wisata Penggaron,"""Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa.""",Cagar Alam,Semarang,10000,4.1,-7.1157969,110.4217966
158,Taman Bunga Celosia,"""Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.""",Cagar Alam,Semarang,25000,4.3,-7.2255041,110.3463166
159,Water Blaster Bukit Candi Golf,"""Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.""",Taman Hiburan,Semarang,80000,4.2,-7.0218894,110.4383345
160,Tirto Argo Siwarak,"""Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.""",Taman Hiburan,Semarang,20000,4.4,-7.132106,110.394523
161,Monumen Palagan Ambarawa,"""Monumen Palagan Ambarawa adalah sebuah monumen yang terdapat di Ambarawa, Kabupaten Semarang.\nMonumen ini merupakan simbol untuk mengenang sejarah pertempuran Palagan Ambarawa pada tanggal 12 Desember - 15 Desember 1945 Ambarawa. Pasukan Sekutu yang terdesak dari Magelang mengadakan pengunduran ke Ambarawa, dan pasukan TKR yang dipimpin Kolonel Soedirman berhasil menghancurkan Sekutu pada tanggal 15 Desember 1945, di mana kini diperingati sebagai Hari Infanteri.Monumen Palagan Ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 Desember 1974 oleh Presiden Soeharto. Gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding Monumen Palagan Ambarawa.\nDi monumen ini Anda dapat menemukan peninggalan pemerintahan Jepang dan Belanda. Anda dapat melihat seragam para tentara Jepang dan Belanda, senjata perang, seragam tentara Indonesia, dan barang bersejarah lain. Untuk ukuran yang agak besar, Anda dapat menemukan beberapa tank kuno, kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut. Yang paling menarik adalah Anda dapat menemukan pesawat Mustang Belanda yang berhasil ditembak jatuh ke dalam Rawa Pening
""",Budaya,Semarang,7500,4.4,-7.2598861,110.4025602
162,Benteng Pendem,"""Benteng Pendem Cilacap (bahasa Belanda: Kustbatterij op de Landtong te Cilacap), adalah benteng peninggalan Belanda di pesisir pantai Teluk Penyu kabupaten Cilacap, Jawa Tengah yang dibangun pada tahun 1861. Bangunan ini merupakan bekas markas pertahanan tentara Hindia Belanda yang dibangun di area seluas 6,5 hektare secara bertahap selama 18 tahun, dari tahun 1861 hingga 1879. Benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus. Benteng ini kemudian ditemukan dan mulai digali pemerintah Cilacap tahun 1986. Saat ini, pemerintah Kabupaten Cilacap menjadikan benteng ini sebagai tempat wisata sejarah
""",Budaya,Semarang,5000,4.2,-7.2706462,110.4103291
163,Wisata Eling Bening,"""Sebuah fasilitas wisata yang dikelola dengan cara modern, untuk menimbulkan kenikmatan berwisata seperti halnya yang diinginkan oleh anak-anak muda. Namun tetap menyatu dengan lingkungan, dengan keindahan alam. Tanpa melakukan kerusakan terhadap alam. Fasilitas wisata ini adalah wisata Eling Bening di perbukitan Ngrawan. Eling Bening sejatinya sebuah Restoran yang mengusung konsep wisata keluarga. Eling Bening menawarkan pemandangan alam yang sangat indah dengan view utama Rawa Pening. Keindahan itu disempurnakan lagi dengan  adanya background Gunung Merbabu, Andong dan Telomoyo, yang terlihat berdiri dengan gagah.
""",Cagar Alam,Semarang,25000,4.3,-7.2531096,110.4264512
164,Museum Kereta Ambarawa,"""Museum Kereta Api Ambarawa (bahasa Inggris: Indonesian Railway Museum, Ambarawa) adalah sebuah stasiun kereta api yang sudah dialihfungsikan menjadi sebuah museum serta merupakan museum perkeretaapian pertama di Indonesia. Museum ini memiliki koleksi kereta api yang pernah berjaya pada zamannya. Museum ini secara administratif berada di Desa Panjang, Ambarawa, Semarang. Museum yang terletak pada ketinggian +474,40 meter ini termasuk dalam Daerah Operasi IV Semarang dan dikelola oleh Unit Pusat Pelestarian dan Desain Arsitektur PT Kereta Api Indonesia bekerja sama dengan Pemerintah Provinsi Jawa Tengah.""",Budaya,Semarang,10000,4.5,-7.2645989,110.4046017
165,Kota Lama Semarang,"""Kota Lama Semarang (bahasa Jawa: ꦏꦸꦛ​ꦭꦩ​ꦱꦼꦩꦫꦁ, translit. Kutha Lama Semarang) adalah suatu kawasan di Semarang yang menjadi pusat perdagangan pada abad 19-20 . Pada masa itu, untuk mengamankan warga dan wilayahnya, kawasan itu dibangun benteng, yang dinamai benteng Vijhoek. Untuk mempercepat jalur perhubungan antar ketiga pintu gerbang dibenteng itu maka dibuat jalan-jalan perhubungan, dengan jalan utamanya dinamai: Heeren Straat. Saat ini bernama Jl. Let Jen Soeprapto. Salah satu lokasi pintu benteng yang ada sampai saat ini adalah Jembatan Berok, yang disebut De Zuider Por.\nKawasan Kota Lama Semarang disebut juga Outstadt. Luas kawasan ini sekitar 31 hektare. Dilihat dari kondisi geografi, tampak bahwa kawasan ini terpisah dengan daerah sekitarnya, sehingga tampak seperti kota tersendiri dengan julukan Little Netherland"". Kawasan Kota Lama Semarang ini merupakan saksi bisu sejarah Indonesia masa kolonial Belanda lebih dari 2 abad, dan lokasinya berdampingan dengan kawasan ekonomi. Di tempat ini ada sekitar 50 bangunan kuno yang masih berdiri dengan kukuh dan mempunyai sejarah Kolonialisme di Semarang. Secara umum karakter bangunan di wilayah ini mengikuti bangunan-bangunan di benua Eropa sekitar tahun 1700-an. Hal ini bisa dilihat dari detail bangunan yang khas dan ornamen-ornamen yang identik dengan gaya Eropa. Seperti ukuran pintu dan jendela yang luar biasa besar, penggunaan kaca-kaca berwarna, bentuk atap yang unik, sampai adanya ruang bawah tanah.Seperti kota-kota lainnya yang berada di bawah pemerintahan kolonial Belanda, dibangun pula benteng sebagai pusat militer. Benteng ini berbentuk segi lima dan pertama kali dibangun di sisi barat kota lama Semarang saat ini. Benteng ini hanya memiliki satu gerbang di sisi selatannya dan lima menara pengawas. Masing-masing menara diberinama: Zeeland, Amsterdam, Utrecht, Raamsdonk dan Bunschoten. Pemerintah Belanda memindahkan permukiman Tionghoa pada tahun 1731 di dekat permukiman Belanda, untuk memudahkan penga- wasan terhadap segala aktivitas orang Tionghoa. Oleh sebab itu, Benteng tidak hanya sebagai pusat militer, tetapi juga sebagai menara pengawas bagi segala aktivitas kegiatan orang Tionghoa.\nKota Lama menjadi salah satu ikon primadona bagi warga Kota Semarang sampai Mancanegara turut datang ke Kota Lama ini. Rencananya Kota Lama Semarang akan diajukan oleh Situs Warisan Dunia UNESCO.""""",Budaya,Semarang,0,4.7,-6.9681399,110.4278611
166,Semarang Chinatown,"""Terbentuknya Pecinan Semarang tak terlepas dari Geger Pecinan di Batavia (Jakarta tempo dulu) pada 1740. Kala itu warga Tionghoa memberontak pada penguasa Belanda. Buntut dari tragedi tersebut, banyak penduduk keturunan Tiongkok melarikan diri ke sepanjang pantai utara Jawa hingga akhirnya sampai di Semarang. Hingga 1743, pemberontakan masih terus berlangsung hingga akhirnya mampu dihentikan total oleh tentara Belanda. Pemerintah kolonial lantas memutuskan untuk mengumpulkan warga Tionghoa dalam satu lokasi. Setelah sempat menempati daerah Simongan dekat Klenteng Sam Poo Kong, mereka kemudian dipindah ke Kali Semarang hingga akhirnya dikenal sebagai kawasan Pecinan sampai sekarang.""",Budaya,Semarang,30000,4.5,-6.9749923,110.424954
167,Jembatan Biru Ambarawa,"""Jembatan ini terletak di Tuntang, Kab. Semarang, Jawa tengah. dekat dengan rawa pening dan Sungai Tuntang. Kalau yang biasa mondar mandir salatiga-semarang, pasti tidak asing dengan yang namanya Jembatan Tuntang. Nah.. Sungai Tuntang ini berada tepat di bawah Jembatan tuntang yang bermuara di Rawa Pening. Bagi pengunjung yang senang berfoto, Wisata Jembatan Biru memiliki beberapa spot foto terbaik, salah satunya adalah di tengah jembatan. Jika beruntung, pengunjung juga akan melihat kereta uap yang melintas di depan tempat Wisata Jembatan Biru. Dari atas jembatan pengunjung juga bisa melihat Gunung Ungaran, Gunung Temoloyo dan juga Gunung Merbabu.""",Taman Hiburan,Semarang,0,4.2,-7.2678201,110.4483217
168,Kampoeng Kopi Banaran,"""Kampoeng Kopi Banaran, sebuah agro wisata perkebunan kopi di Kabupaten Semarang. Tempat wisata ini memiliki luas 462 hektar yang sebagian dijadikan resort dan tempat wisata. Lokasinya berada di Areal Perkebunan Kopi Kebun Getas Afdeling Assinan tepatnya Jl. Raya Semarang – Solo Km. 35. Lokasi Kampoeng Kopi Banaran yang berada di ketinggian 480 – 600m dpl membuat suhu udara disana sejuk antara 23ºC – 27ºC. Jadi cocok banget buat pelesir mencari udara dingin dan segar dengan pemandangan indah. Menghilangkan penat kesibukan Kota besar, di tengah perkebunan yang asri.""",Taman Hiburan,Semarang,200000,4.3,-7.2539005,110.4414953
169,Taman Tabanas,"""Taman Tabanas merupakan sebuah taman yang letaknya berada di Tanjakan Gombel Semarang. Dari Taman Tabanas Semarang ini pengunjung bisa melihat landscape pemandangan kota Semarang menjadikan Taman Tabanas ini menjadi salah satu daya tarik untuk dikunjungi. Di sekitar Taman Tabanas Semarang ini terdapat Cafe, Resto dan Hotel, yang menambah indah dan menjadi satu daya tarik tersendiri Taman Tabanas Semarang. Taman Tabanas juga memiliki nama Gardu Pandang Gombel Semarang meski warga Semarang sendiri lebih mengnal taman ini dengan nama Taman Tabanas.""",Taman Hiburan,Semarang,0,4.4,-7.0388032,110.4215576
170,Kampung Tematik Jawi,"""Tak dipungkiri lagi kalau Kampung Jawi Gunungpati Semarang memang sudah viral bahkan banyak dikunjungi masyarakat. Padahal wisata kuliner ini berawal dari kampung kecil, namun kini sudah banyak didatangi baik dari penduduk lokal hingga luar kota. Ketenaran pun kini juga kerap menghiasi lama sosmed. Saat mengunjungi Kampung Jawi Gunungpati ini kamu bisa merasakan atmosfer pedesaan tempo dulu. Selain itu, nuansa malam juga damai dan malam plus pencahayaan yang remang-remang, karena memang pakai lampu Sentir (lampu minyak). Jadi asik banget kalau untuk nongkrong lama-lama.""",Budaya,Semarang,0,4.5,-7.0290974,110.3775382
171,Kampung Batik Gedong Semarang,"""Kampung Batik Semarang merupakan salah satu kampung di Kota Semarang yang unik dan menarik yang selalu dikaitkan dengan batik Semarang sejak zaman dulu hingga sekarang. Kampung Batik Semarang ini letaknya ada di seputar daerah Bubagan Semarang. Kampung Batik Semarang dalam sejarah dari tahun 1970 sampai 1980 an, pada saat itu mati total tidak ada aktivitas membatik. Baru kemudian pada tahun 2005 mulai ada kegiatan, hal ini berlangsung karena ada anggapan “kok namanya Kampung Batik Semarang”. Akan tetapi, kok tidak ada orang yang membatik, maka mulailah kegiatan seperti pelatihan membatik sering digalakan, hal ini bertujuan untuk memfasilitasi dan merevitalisasi Kampung Batik Semarang. Pada waktu itu terkenal dengan Batik Krajan, Batik Gedong, Batik Tengah, Batik Malang, Batik Kubur Sari dan Batik Kandang Wedus yang terkenal dengan motifnya sendiri-sendiri. Akan tetapi sayang motif itu tidak terekam secara visual, dan ini sebenarnya menjadi harta karun yang belum ditemukan sampai sekarang visual pada motif batik-batik ini.""",Budaya,Semarang,0,4.4,-6.9688821,110.4318692
172,Obyek Wisata Goa Kreo,"""Goa Kreo Semarang yang berada di ibukota Jawa Tengah ini begitu hit di kalangan netizen. Tak heran jika cuaca cerah, antrian menuju ke sana begitu mengular. Meski tak ada angkutan umum menuju ke sana, tak menghalangi rasa penasaran wisatawan. Gua ini terbentuk secara alami yang membedakan gua ini dengan gua lainnya adalah letaknya. lokasinya terletak di tengah waduk jatibarang, sebuah bendungan yang membendung Sungai Kreo.""",Cagar Alam,Semarang,5500,4.3,-7.0372113,110.3476164
173,Brown Canyon,"""Di Indonesia, Brown Canyon adalah sebuah bekas penambangan tanah di Meteseh, Tembalang, Semarang. Lokasi ini menjadi salah satu lokasi (bukan tempat wisata) yang populer di Semarang dan dianggap mirip dengan Grand Canyon di Amerika Serikat. Kemiripan ini terletak pada bukit-bukit yang berubah menjadi tebing-tebing curam.""",Cagar Alam,Semarang,0,4.2,-7.0565164,110.4862531
174,Durian Gardens and Tourism Education Watu Simbar,"""Perlu diketahui, watu simbar ini merupakan lokasi wisata yang menawarkan edukasi dari berbagai macam pohon durian. Walaupun terkesan biasa saja, hal tersebut lah yang sebenarnya menjadi keunikan tempat ini. Apabila seseorang datang kemari, orang tersebut akan bisa mempelajari banyak hal tentang pohon durian. Selain bisa mempelejari berbagai macam hal tentang pohon durian tersebut, tentu lah para pengunjung pun bisa membeli durian yang berada disana.""",Cagar Alam,Semarang,5000,4.1,-7.0967079,110.3900517
175,Flower Farm Setiya Aji,"""Di taman bunga Setiya Aji Flower Farm kita bisa melihat warna-warni bunga krisan yang terlihat sangat cantik. Selain itu lokasinya yang berada di dataran tinggi membuat udara di kebun bunga Bandungan ini terasa cukup segar. Taman bunga Setiya Aji Flower Farm Bandungan ini dalam sekejab menarik perhatian wisatawan, terutama kalangan anak muda yang penasaran ingin melihat keindahan bunga-bunga di tempat wisata Semarang tersebut. Kini Setiya Aji Flower Farm menjadi salah satu tempat wisata favorit di Bandungan yang wajib dikunjungi, terutama bagi wisatawan yang sedang mencari objek wisata romantis di Kabupaten Semarang selain di Gedong Songo.""",Cagar Alam,Semarang,7500,4.1,-7.2241813,110.3782661
176,Ekowisata Mangrove Wonorejo,"""Hutan Wisata Mangrove Surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi. Di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau. Lokasi wisata ini dikelola dengan baik oleh pemerintah Kota Surabaya. Sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih. Aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki . Serta wisata edukasi mengenai ekosistem sekitar.
""",Cagar Alam,Surabaya,0,4.3,-7.3086482,112.8216622
177,Taman Harmoni Keputih,"""Tempat tersebut ialah Taman Hatmoni Keputih Surabaya yang memiliki segudang koleksi bunga warna-warni. Dulunya tempat ini merupakan lokasi pembuangan sampah atau TPA, namun kini bertransformasi menjadi sebuah wisata taman yang sangat cantik. Bukan hanya cantik, namun bunga-bunga yang bermekaran di Taman Harmoni terlihat sangat instagramable, sehingga tak heran jika mayoritas pengunjung tempat ini merupakan para kaum kawula muda penggiat sosial media. Lantas berapa sih budget untuk memasuki kawasan Taman Harmoni Surabaya ini? Kamu nggak perlu khawatir, karena harga tiket masuk Taman Harmoni Keputih Surabaya ini gratis. Kamu hanya perlu menyiapkan kocek untuk membayar karcis parkir saja.""",Cagar Alam,Surabaya,0,4.4,-7.2952211,112.8035603
178,Air Mancur Menari,"""Jembatan Kenjeran dengan air mancur menarinya sejatinya bukan hanya sebuah jembatan penghubung jalan saja, namun juga dimanfaatkan sebagai destinasi wisata oleh pemerintah kota Surabaya. Posisi air mancur menari sendiri berada di ujung jembatan Kenjeran dekat dengan anjungan penyeberangan atau di Taman Hiburan Pantai (THP). Lokasi ini sangat ramah kaum difabel karena tersedia lift yang dapat mereka gunakan untuk mempermudah perjalanan mereka. Sembari menunggu pertunjukan air mancur menari yang spektakuler di jembatan Kenjeran ini, Anda dapat menikmati pemandangan indah matahari terbenam (sunset) di jembatan ini. Jangan lewatkan untuk berfoto dengan laut lepas yang memesona sebagai latar belakangnya. Anda juga dapat menikmati berbagai kuliner lezat khas Jawa Timur di lokasi ini karena banyak pedagang kaki lima yang berjualan di sini. Berbagai mainan anak-anak pun dijual di lokasi ini. Jadi tidak perlu kuatir bahwa anak-anak akan merasa bosan menunggu pertunjukan air mancur menari yang mereka tunggu-tunggu. Silakan atur jadwal kunjungan Anda untuk menyaksikan taman air mancur menari Kenjeran ini dan buktikan sendiri keindahannya. Pastikan bahwa mobilitas Anda terjamin dengan sewa mobil Surabaya karena di lokasi ini masih minim transportasi online pada malam hari.""",Taman Hiburan,Surabaya,35000,4.4,-7.2356933,112.7955234
179,Monumen Kapal Selam,"""Monumen Kapal Selam, atau disingkat Monkasel, adalah sebuah museum kapal selam yang terdapat di Embong Kaliasin, Genteng, Surabaya. Terletak di pusat kota, monumen ini sebenarnya merupakan kapal selam KRI Pasopati 410, salah satu armada Angkatan Laut Republik Indonesia buatan Uni Soviet tahun 1952. Kapal selam ini pernah dilibatkan dalam Pertempuran Laut Aru untuk membebaskan Irian Barat dari pendudukan Belanda.\nKapal selam ini kemudian dibawa ke darat dan dijadikan monumen untuk memperingati keberanian pahlawan Indonesia. Monkasel berada di Jalan Pemuda, tepat di sebelah Plaza Surabaya. Selain interior kapal selam, di sini juga diadakan pemutaran film tentang proses peperangan yang terjadi di Laut Aru. Jika ingin mengunjungi tempat wisata ini, maka akan ditemani oleh seorang pemandu lokal yang terdapat di sana.\nAda cerita unik di balik hadirnya monumen Kapal Selam ini. Pada suatu malam Pak Drajat Budiyanto yang merupakan mantan KKM KRI Pasopati 410 (buatan Rusia) ini dan juga mantan KKM KRI Cakra 401 (buatan Jerman Barat), bermimpi diperintahkan oleh KSAL pada waktu itu untuk membawa kapal selam ini melayari Kali Mas. Ternyata mimpi itu menjadi kenyataan. Dia ditugaskan untuk memajang kapal selam di samping Surabaya Plaza. Caranya dengan memotong kapal selam ini menjadi beberapa bagian, kemudian diangkut ke darat, dan dirangkai dan disambung kembali menjadi kapal selam yang utuh.""",Budaya,Surabaya,15000,4.4,-7.2654304,112.7503052
180,Taman Kunang-Kunang,"""Taman Kunang – Kunang di Surabaya ini mempunyai luas 400 meter persegi dan Taman Kunang – Kunang di Surabaya ini diresmikan oleh walikota Surabaya, Ibu Tri Rismaharini pada hari sabtu 28 Oktober 2010. Lokasi Taman Kunang – Kunang di Surabaya ini terletak di Jalan Panjaringan Timur, Panjaringan Sari, Kecamatan Rungkut, Kota Surabaya. Taman Kunang – Kunang di Surabaya ini letaknya persis berada di antara dua bangunan rumah susun dan terdapat tulisan “Taman Kunang – Kunang,” dengan latar belakang putih. Taman Kunang – Kunang di Surabaya mempunyai banyak fasilitas publik yang cukup lengkap diantaranya adalah lapangan futsal, lapangan basket, dan area bermain untuk anak – anak. Taman Kunang – Kunang di Surabaya ini telah menjadi kawasan bermain di Surabaya untuk semua kalangan, mulai dari anak – anak, remaja, maupun dewasa. Bahkan Taman Kunang – Kunang di Surabaya ini juga tidak jarang dikunjungi oleh para lansia.""",Taman Hiburan,Surabaya,0,4.4,-7.3182202,112.7842405
181,Taman Buah Surabaya,"""Wisata Taman Buah Undaan di Surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara, kabupaten surabaya, provinsi jawa timur, negara indonesia. Wisata Taman Buah Undaan di Surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari. Wisata Taman Buah Undaan di Surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi. Sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut. Wisata Taman Buah Undaan di Surabaya sangat cocok untuk mengisi kegiatan liburan anda, apalagi saat liburan panjang seperti libur nasional, ataupun hari ibur lainnya. Keindahan Wisata Taman Buah Undaan di Surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat Wisata Taman Buah Undaan di Surabaya di kota surabaya.""",Taman Hiburan,Surabaya,0,4.1,-7.2662139,112.795281
182,Taman Pelangi,"""Kalau pelangi biasanya ada di siang hari pasca hujan, maka di Taman Pelangi Yogyakarta pengunjung justru bisa menikmatinya setiap malam hari. Ya, ini lantaran taman ini merupakan Taman Lampion beraneka warna dan rupa. Buka sejak petang, Taman ini memang sangat cocok dijadikan pilihan destinasi rekreasi keluarga saat malam hari. Namun karena merupakan taman outdoor alias terbuka, maka pilihan paling tepat untuk datang ialah saat cuaca tidak hujan.""",Taman Hiburan,Surabaya,0,4.5,-7.3275604,112.7312242
183,Hutan Bambu Keputih,"""Surabaya menjadi kota metropolitan kedua setelah Jakarta. Kepadatan penduduk Surabaya pun cukup tinggi, dan karena terletak di pesisir, suhu kota terasa panas. Meski begitu, masih ada tempat sejuk, teduh, dan asri di tengah Kota Surabaya. Ialah Hutan Bambu Surabaya, tepatnya berada di Keputih. Mendengar nama “Hutan Bambu”, mungkin yang terlintas adalah hutan di pedesaan. Tapi jangan salah, di tengah kota pun dapat terwujud tempat asri seperti ini. Suasananya yang asri membuat pengunjung berbondong-bondong datang ke lokasi ini. Dan sekarang, taman rekreasi ini tengah menjadi favorit pengunjung menghabiskan waktu luang.""",Cagar Alam,Surabaya,0,4.3,-7.2941909,112.8017238
184,Food Junction Grand Pakuwon,"""Food Junction Grand Pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. Tempatnya yang terletak di area Tandes, Surabaya Barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. Sehingga tidak heran apabila banyak warga Surabaya yang menghabiskan waktu sore hari ditempat ini.""",Cagar Alam,Surabaya,0,4.5,-7.251022,112.6620053
